issue,file,note
loot_table_under_assets,src/main/resources/assets/ancientwarfare/loot_tables/chests/compat/harvestcraft/harvestcraft_village_farm_rice.json,must be converted to modern loot schema before moving under data/<namespace>/loot_tables; verify every registry ID after DeferredRegister conversion
possibly_unnamespaced_registry_id,src/main/resources/assets/ancientwarfare/loot_tables/chests/compat/harvestcraft/harvestcraft_village_farm_rice.json,must be converted to modern loot schema before moving under data/<namespace>/loot_tables; verify every registry ID after DeferredRegister conversion
loot_table_under_assets,src/main/resources/assets/ancientwarfare/loot_tables/chests/compat/harvestcraft/harvestcraft_village_farm_rye.json,must be converted to modern loot schema before moving under data/<namespace>/loot_tables; verify every registry ID after DeferredRegister conversion
possibly_unnamespaced_registry_id,src/main/resources/assets/ancientwarfare/loot_tables/chests/compat/harvestcraft/harvestcraft_village_farm_rye.json,must be converted to modern loot schema before moving under data/<namespace>/loot_tables; verify every registry ID after DeferredRegister conversion
loot_table_under_assets,src/main/resources/assets/ancientwarfare/loot_tables/chests/compat/rustic/rustic_lumberjack_ironwood.json,must be converted to modern loot schema before moving under data/<namespace>/loot_tables; replace metadata with modern item/block IDs or set_nbt/components as appropriate; verify every registry ID after DeferredRegister conversion
legacy_loot_function_set_data,src/main/resources/assets/ancientwarfare/loot_tables/chests/compat/rustic/rustic_lumberjack_ironwood.json,must be converted to modern loot schema before moving under data/<namespace>/loot_tables; replace metadata with modern item/block IDs or set_nbt/components as appropriate; verify every registry ID after DeferredRegister conversion
possibly_unnamespaced_registry_id,src/main/resources/assets/ancientwarfare/loot_tables/chests/compat/rustic/rustic_lumberjack_ironwood.json,must be converted to modern loot schema before moving under data/<namespace>/loot_tables; replace metadata with modern item/block IDs or set_nbt/components as appropriate; verify every registry ID after DeferredRegister conversion
loot_table_under_assets,src/main/resources/assets/ancientwarfare/loot_tables/chests/compat/rustic/rustic_shop_wine.json,must be converted to modern loot schema before moving under data/<namespace>/loot_tables; verify every registry ID after DeferredRegister conversion
possibly_unnamespaced_registry_id,src/main/resources/assets/ancientwarfare/loot_tables/chests/compat/rustic/rustic_shop_wine.json,must be converted to modern loot schema before moving under data/<namespace>/loot_tables; verify every registry ID after DeferredRegister conversion
loot_table_under_assets,src/main/resources/assets/ancientwarfare/loot_tables/chests/compat/rustic/rustic_village_craftsman_carpenter_ironwood.json,must be converted to modern loot schema before moving under data/<namespace>/loot_tables; verify every registry ID after DeferredRegister conversion
possibly_unnamespaced_registry_id,src/main/resources/assets/ancientwarfare/loot_tables/chests/compat/rustic/rustic_village_craftsman_carpenter_ironwood.json,must be converted to modern loot schema before moving under data/<namespace>/loot_tables; verify every registry ID after DeferredRegister conversion
loot_table_under_assets,src/main/resources/assets/ancientwarfare/loot_tables/chests/compat/rustic/rustic_village_farm_aloe_vera.json,must be converted to modern loot schema before moving under data/<namespace>/loot_tables; verify every registry ID after DeferredRegister conversion
possibly_unnamespaced_registry_id,src/main/resources/assets/ancientwarfare/loot_tables/chests/compat/rustic/rustic_village_farm_aloe_vera.json,must be converted to modern loot schema before moving under data/<namespace>/loot_tables; verify every registry ID after DeferredRegister conversion
loot_table_under_assets,src/main/resources/assets/ancientwarfare/loot_tables/chests/compat/rustic/rustic_village_farm_beekeeper.json,must be converted to modern loot schema before moving under data/<namespace>/loot_tables; verify every registry ID after DeferredRegister conversion
possibly_unnamespaced_registry_id,src/main/resources/assets/ancientwarfare/loot_tables/chests/compat/rustic/rustic_village_farm_beekeeper.json,must be converted to modern loot schema before moving under data/<namespace>/loot_tables; verify every registry ID after DeferredRegister conversion
loot_table_under_assets,src/main/resources/assets/ancientwarfare/loot_tables/chests/compat/rustic/rustic_village_farm_olive.json,must be converted to modern loot schema before moving under data/<namespace>/loot_tables; verify every registry ID after DeferredRegister conversion
possibly_unnamespaced_registry_id,src/main/resources/assets/ancientwarfare/loot_tables/chests/compat/rustic/rustic_village_farm_olive.json,must be converted to modern loot schema before moving under data/<namespace>/loot_tables; verify every registry ID after DeferredRegister conversion
loot_table_under_assets,src/main/resources/assets/ancientwarfare/loot_tables/chests/compat/rustic/rustic_village_farm_vegetables.json,must be converted to modern loot schema before moving under data/<namespace>/loot_tables; verify every registry ID after DeferredRegister conversion
possibly_unnamespaced_registry_id,src/main/resources/assets/ancientwarfare/loot_tables/chests/compat/rustic/rustic_village_farm_vegetables.json,must be converted to modern loot schema before moving under data/<namespace>/loot_tables; verify every registry ID after DeferredRegister conversion
loot_table_under_assets,src/main/resources/assets/ancientwarfare/loot_tables/chests/compat/rustic/rustic_village_farm_wine.json,must be converted to modern loot schema before moving under data/<namespace>/loot_tables; verify every registry ID after DeferredRegister conversion
possibly_unnamespaced_registry_id,src/main/resources/assets/ancientwarfare/loot_tables/chests/compat/rustic/rustic_village_farm_wine.json,must be converted to modern loot schema before moving under data/<namespace>/loot_tables; verify every registry ID after DeferredRegister conversion
loot_table_under_assets,src/main/resources/assets/ancientwarfare/loot_tables/chests/compat/zawa/zawa_tannery.json,must be converted to modern loot schema before moving under data/<namespace>/loot_tables; verify every registry ID after DeferredRegister conversion
possibly_unnamespaced_registry_id,src/main/resources/assets/ancientwarfare/loot_tables/chests/compat/zawa/zawa_tannery.json,must be converted to modern loot schema before moving under data/<namespace>/loot_tables; verify every registry ID after DeferredRegister conversion
loot_table_under_assets,src/main/resources/assets/ancientwarfare/loot_tables/chests/coven.json,must be converted to modern loot schema before moving under data/<namespace>/loot_tables; verify every registry ID after DeferredRegister conversion
possibly_unnamespaced_registry_id,src/main/resources/assets/ancientwarfare/loot_tables/chests/coven.json,must be converted to modern loot schema before moving under data/<namespace>/loot_tables; verify every registry ID after DeferredRegister conversion
loot_table_under_assets,src/main/resources/assets/ancientwarfare/loot_tables/chests/demon.json,must be converted to modern loot schema before moving under data/<namespace>/loot_tables; verify every registry ID after DeferredRegister conversion
possibly_unnamespaced_registry_id,src/main/resources/assets/ancientwarfare/loot_tables/chests/demon.json,must be converted to modern loot schema before moving under data/<namespace>/loot_tables; verify every registry ID after DeferredRegister conversion
loot_table_under_assets,src/main/resources/assets/ancientwarfare/loot_tables/chests/dwarf.json,must be converted to modern loot schema before moving under data/<namespace>/loot_tables; verify every registry ID after DeferredRegister conversion
possibly_unnamespaced_registry_id,src/main/resources/assets/ancientwarfare/loot_tables/chests/dwarf.json,must be converted to modern loot schema before moving under data/<namespace>/loot_tables; verify every registry ID after DeferredRegister conversion
loot_table_under_assets,src/main/resources/assets/ancientwarfare/loot_tables/chests/elf.json,must be converted to modern loot schema before moving under data/<namespace>/loot_tables; verify every registry ID after DeferredRegister conversion
possibly_unnamespaced_registry_id,src/main/resources/assets/ancientwarfare/loot_tables/chests/elf.json,must be converted to modern loot schema before moving under data/<namespace>/loot_tables; verify every registry ID after DeferredRegister conversion
loot_table_under_assets,src/main/resources/assets/ancientwarfare/loot_tables/chests/empire.json,must be converted to modern loot schema before moving under data/<namespace>/loot_tables; verify every registry ID after DeferredRegister conversion
possibly_unnamespaced_registry_id,src/main/resources/assets/ancientwarfare/loot_tables/chests/empire.json,must be converted to modern loot schema before moving under data/<namespace>/loot_tables; verify every registry ID after DeferredRegister conversion
loot_table_under_assets,src/main/resources/assets/ancientwarfare/loot_tables/chests/empire_court.json,must be converted to modern loot schema before moving under data/<namespace>/loot_tables; verify every registry ID after DeferredRegister conversion
possibly_unnamespaced_registry_id,src/main/resources/assets/ancientwarfare/loot_tables/chests/empire_court.json,must be converted to modern loot schema before moving under data/<namespace>/loot_tables; verify every registry ID after DeferredRegister conversion
loot_table_under_assets,src/main/resources/assets/ancientwarfare/loot_tables/chests/enchanted_book.json,must be converted to modern loot schema before moving under data/<namespace>/loot_tables; verify every registry ID after DeferredRegister conversion
possibly_unnamespaced_registry_id,src/main/resources/assets/ancientwarfare/loot_tables/chests/enchanted_book.json,must be converted to modern loot schema before moving under data/<namespace>/loot_tables; verify every registry ID after DeferredRegister conversion
loot_table_under_assets,src/main/resources/assets/ancientwarfare/loot_tables/chests/ent.json,must be converted to modern loot schema before moving under data/<namespace>/loot_tables; verify every registry ID after DeferredRegister conversion
possibly_unnamespaced_registry_id,src/main/resources/assets/ancientwarfare/loot_tables/chests/ent.json,must be converted to modern loot schema before moving under data/<namespace>/loot_tables; verify every registry ID after DeferredRegister conversion
loot_table_under_assets,src/main/resources/assets/ancientwarfare/loot_tables/chests/evil.json,must be converted to modern loot schema before moving under data/<namespace>/loot_tables; verify every registry ID after DeferredRegister conversion
possibly_unnamespaced_registry_id,src/main/resources/assets/ancientwarfare/loot_tables/chests/evil.json,must be converted to modern loot schema before moving under data/<namespace>/loot_tables; verify every registry ID after DeferredRegister conversion
loot_table_under_assets,src/main/resources/assets/ancientwarfare/loot_tables/chests/giant.json,must be converted to modern loot schema before moving under data/<namespace>/loot_tables; verify every registry ID after DeferredRegister conversion
possibly_unnamespaced_registry_id,src/main/resources/assets/ancientwarfare/loot_tables/chests/giant.json,must be converted to modern loot schema before moving under data/<namespace>/loot_tables; verify every registry ID after DeferredRegister conversion
loot_table_under_assets,src/main/resources/assets/ancientwarfare/loot_tables/chests/gnome.json,must be converted to modern loot schema before moving under data/<namespace>/loot_tables; verify every registry ID after DeferredRegister conversion
possibly_unnamespaced_registry_id,src/main/resources/assets/ancientwarfare/loot_tables/chests/gnome.json,must be converted to modern loot schema before moving under data/<namespace>/loot_tables; verify every registry ID after DeferredRegister conversion
loot_table_under_assets,src/main/resources/assets/ancientwarfare/loot_tables/chests/goblin.json,must be converted to modern loot schema before moving under data/<namespace>/loot_tables; verify every registry ID after DeferredRegister conversion
possibly_unnamespaced_registry_id,src/main/resources/assets/ancientwarfare/loot_tables/chests/goblin.json,must be converted to modern loot schema before moving under data/<namespace>/loot_tables; verify every registry ID after DeferredRegister conversion
loot_table_under_assets,src/main/resources/assets/ancientwarfare/loot_tables/chests/good.json,must be converted to modern loot schema before moving under data/<namespace>/loot_tables; verify every registry ID after DeferredRegister conversion
possibly_unnamespaced_registry_id,src/main/resources/assets/ancientwarfare/loot_tables/chests/good.json,must be converted to modern loot schema before moving under data/<namespace>/loot_tables; verify every registry ID after DeferredRegister conversion
loot_table_under_assets,src/main/resources/assets/ancientwarfare/loot_tables/chests/gravestone_high_value.json,must be converted to modern loot schema before moving under data/<namespace>/loot_tables; replace metadata with modern item/block IDs or set_nbt/components as appropriate; verify every registry ID after DeferredRegister conversion
legacy_loot_function_set_data,src/main/resources/assets/ancientwarfare/loot_tables/chests/gravestone_high_value.json,must be converted to modern loot schema before moving under data/<namespace>/loot_tables; replace metadata with modern item/block IDs or set_nbt/components as appropriate; verify every registry ID after DeferredRegister conversion
possibly_unnamespaced_registry_id,src/main/resources/assets/ancientwarfare/loot_tables/chests/gravestone_high_value.json,must be converted to modern loot schema before moving under data/<namespace>/loot_tables; replace metadata with modern item/block IDs or set_nbt/components as appropriate; verify every registry ID after DeferredRegister conversion
loot_table_under_assets,src/main/resources/assets/ancientwarfare/loot_tables/chests/gravestone_low_value.json,must be converted to modern loot schema before moving under data/<namespace>/loot_tables; replace metadata with modern item/block IDs or set_nbt/components as appropriate; verify every registry ID after DeferredRegister conversion
legacy_loot_function_set_data,src/main/resources/assets/ancientwarfare/loot_tables/chests/gravestone_low_value.json,must be converted to modern loot schema before moving under data/<namespace>/loot_tables; replace metadata with modern item/block IDs or set_nbt/components as appropriate; verify every registry ID after DeferredRegister conversion
possibly_unnamespaced_registry_id,src/main/resources/assets/ancientwarfare/loot_tables/chests/gravestone_low_value.json,must be converted to modern loot schema before moving under data/<namespace>/loot_tables; replace metadata with modern item/block IDs or set_nbt/components as appropriate; verify every registry ID after DeferredRegister conversion
loot_table_under_assets,src/main/resources/assets/ancientwarfare/loot_tables/chests/gravestone_medium_value.json,must be converted to modern loot schema before moving under data/<namespace>/loot_tables; replace metadata with modern item/block IDs or set_nbt/components as appropriate; verify every registry ID after DeferredRegister conversion
legacy_loot_function_set_data,src/main/resources/assets/ancientwarfare/loot_tables/chests/gravestone_medium_value.json,must be converted to modern loot schema before moving under data/<namespace>/loot_tables; replace metadata with modern item/block IDs or set_nbt/components as appropriate; verify every registry ID after DeferredRegister conversion
possibly_unnamespaced_registry_id,src/main/resources/assets/ancientwarfare/loot_tables/chests/gravestone_medium_value.json,must be converted to modern loot schema before moving under data/<namespace>/loot_tables; replace metadata with modern item/block IDs or set_nbt/components as appropriate; verify every registry ID after DeferredRegister conversion
loot_table_under_assets,src/main/resources/assets/ancientwarfare/loot_tables/chests/gremlin.json,must be converted to modern loot schema before moving under data/<namespace>/loot_tables; verify every registry ID after DeferredRegister conversion
possibly_unnamespaced_registry_id,src/main/resources/assets/ancientwarfare/loot_tables/chests/gremlin.json,must be converted to modern loot schema before moving under data/<namespace>/loot_tables; verify every registry ID after DeferredRegister conversion
loot_table_under_assets,src/main/resources/assets/ancientwarfare/loot_tables/chests/guardian.json,must be converted to modern loot schema before moving under data/<namespace>/loot_tables; verify every registry ID after DeferredRegister conversion
possibly_unnamespaced_registry_id,src/main/resources/assets/ancientwarfare/loot_tables/chests/guardian.json,must be converted to modern loot schema before moving under data/<namespace>/loot_tables; verify every registry ID after DeferredRegister conversion
loot_table_under_assets,src/main/resources/assets/ancientwarfare/loot_tables/chests/guild.json,must be converted to modern loot schema before moving under data/<namespace>/loot_tables; verify every registry ID after DeferredRegister conversion
possibly_unnamespaced_registry_id,src/main/resources/assets/ancientwarfare/loot_tables/chests/guild.json,must be converted to modern loot schema before moving under data/<namespace>/loot_tables; verify every registry ID after DeferredRegister conversion
loot_table_under_assets,src/main/resources/assets/ancientwarfare/loot_tables/chests/hobbit.json,must be converted to modern loot schema before moving under data/<namespace>/loot_tables; verify every registry ID after DeferredRegister conversion
possibly_unnamespaced_registry_id,src/main/resources/assets/ancientwarfare/loot_tables/chests/hobbit.json,must be converted to modern loot schema before moving under data/<namespace>/loot_tables; verify every registry ID after DeferredRegister conversion
loot_table_under_assets,src/main/resources/assets/ancientwarfare/loot_tables/chests/icelord.json,must be converted to modern loot schema before moving under data/<namespace>/loot_tables; verify every registry ID after DeferredRegister conversion
possibly_unnamespaced_registry_id,src/main/resources/assets/ancientwarfare/loot_tables/chests/icelord.json,must be converted to modern loot schema before moving under data/<namespace>/loot_tables; verify every registry ID after DeferredRegister conversion
loot_table_under_assets,src/main/resources/assets/ancientwarfare/loot_tables/chests/inject/abandoned_mineshaft.json,must be converted to modern loot schema before moving under data/<namespace>/loot_tables; verify every registry ID after DeferredRegister conversion
possibly_unnamespaced_registry_id,src/main/resources/assets/ancientwarfare/loot_tables/chests/inject/abandoned_mineshaft.json,must be converted to modern loot schema before moving under data/<namespace>/loot_tables; verify every registry ID after DeferredRegister conversion
loot_table_under_assets,src/main/resources/assets/ancientwarfare/loot_tables/chests/inject/desert_pyramid.json,must be converted to modern loot schema before moving under data/<namespace>/loot_tables; verify every registry ID after DeferredRegister conversion
possibly_unnamespaced_registry_id,src/main/resources/assets/ancientwarfare/loot_tables/chests/inject/desert_pyramid.json,must be converted to modern loot schema before moving under data/<namespace>/loot_tables; verify every registry ID after DeferredRegister conversion
loot_table_under_assets,src/main/resources/assets/ancientwarfare/loot_tables/chests/inject/igloo_chest.json,must be converted to modern loot schema before moving under data/<namespace>/loot_tables; verify every registry ID after DeferredRegister conversion
possibly_unnamespaced_registry_id,src/main/resources/assets/ancientwarfare/loot_tables/chests/inject/igloo_chest.json,must be converted to modern loot schema before moving under data/<namespace>/loot_tables; verify every registry ID after DeferredRegister conversion
loot_table_under_assets,src/main/resources/assets/ancientwarfare/loot_tables/chests/inject/jungle_temple.json,must be converted to modern loot schema before moving under data/<namespace>/loot_tables; verify every registry ID after DeferredRegister conversion
possibly_unnamespaced_registry_id,src/main/resources/assets/ancientwarfare/loot_tables/chests/inject/jungle_temple.json,must be converted to modern loot schema before moving under data/<namespace>/loot_tables; verify every registry ID after DeferredRegister conversion
loot_table_under_assets,src/main/resources/assets/ancientwarfare/loot_tables/chests/inject/simple_dungeon.json,must be converted to modern loot schema before moving under data/<namespace>/loot_tables; verify every registry ID after DeferredRegister conversion
possibly_unnamespaced_registry_id,src/main/resources/assets/ancientwarfare/loot_tables/chests/inject/simple_dungeon.json,must be converted to modern loot schema before moving under data/<namespace>/loot_tables; verify every registry ID after DeferredRegister conversion
loot_table_under_assets,src/main/resources/assets/ancientwarfare/loot_tables/chests/inject/stronghold_corridor.json,must be converted to modern loot schema before moving under data/<namespace>/loot_tables; verify every registry ID after DeferredRegister conversion
possibly_unnamespaced_registry_id,src/main/resources/assets/ancientwarfare/loot_tables/chests/inject/stronghold_corridor.json,must be converted to modern loot schema before moving under data/<namespace>/loot_tables; verify every registry ID after DeferredRegister conversion
loot_table_under_assets,src/main/resources/assets/ancientwarfare/loot_tables/chests/inject/village_blacksmith.json,must be converted to modern loot schema before moving under data/<namespace>/loot_tables; verify every registry ID after DeferredRegister conversion
possibly_unnamespaced_registry_id,src/main/resources/assets/ancientwarfare/loot_tables/chests/inject/village_blacksmith.json,must be converted to modern loot schema before moving under data/<namespace>/loot_tables; verify every registry ID after DeferredRegister conversion
loot_table_under_assets,src/main/resources/assets/ancientwarfare/loot_tables/chests/ishtari.json,must be converted to modern loot schema before moving under data/<namespace>/loot_tables; verify every registry ID after DeferredRegister conversion
possibly_unnamespaced_registry_id,src/main/resources/assets/ancientwarfare/loot_tables/chests/ishtari.json,must be converted to modern loot schema before moving under data/<namespace>/loot_tables; verify every registry ID after DeferredRegister conversion
loot_table_under_assets,src/main/resources/assets/ancientwarfare/loot_tables/chests/klown.json,must be converted to modern loot schema before moving under data/<namespace>/loot_tables; verify every registry ID after DeferredRegister conversion
possibly_unnamespaced_registry_id,src/main/resources/assets/ancientwarfare/loot_tables/chests/klown.json,must be converted to modern loot schema before moving under data/<namespace>/loot_tables; verify every registry ID after DeferredRegister conversion
loot_table_under_assets,src/main/resources/assets/ancientwarfare/loot_tables/chests/kong.json,must be converted to modern loot schema before moving under data/<namespace>/loot_tables; replace metadata with modern item/block IDs or set_nbt/components as appropriate; verify every registry ID after DeferredRegister conversion
legacy_loot_function_set_data,src/main/resources/assets/ancientwarfare/loot_tables/chests/kong.json,must be converted to modern loot schema before moving under data/<namespace>/loot_tables; replace metadata with modern item/block IDs or set_nbt/components as appropriate; verify every registry ID after DeferredRegister conversion
possibly_unnamespaced_registry_id,src/main/resources/assets/ancientwarfare/loot_tables/chests/kong.json,must be converted to modern loot schema before moving under data/<namespace>/loot_tables; replace metadata with modern item/block IDs or set_nbt/components as appropriate; verify every registry ID after DeferredRegister conversion
loot_table_under_assets,src/main/resources/assets/ancientwarfare/loot_tables/chests/lizardman.json,must be converted to modern loot schema before moving under data/<namespace>/loot_tables; verify every registry ID after DeferredRegister conversion
possibly_unnamespaced_registry_id,src/main/resources/assets/ancientwarfare/loot_tables/chests/lizardman.json,must be converted to modern loot schema before moving under data/<namespace>/loot_tables; verify every registry ID after DeferredRegister conversion
loot_table_under_assets,src/main/resources/assets/ancientwarfare/loot_tables/chests/lumberjack_acacia.json,must be converted to modern loot schema before moving under data/<namespace>/loot_tables; replace metadata with modern item/block IDs or set_nbt/components as appropriate; verify every registry ID after DeferredRegister conversion
legacy_loot_function_set_data,src/main/resources/assets/ancientwarfare/loot_tables/chests/lumberjack_acacia.json,must be converted to modern loot schema before moving under data/<namespace>/loot_tables; replace metadata with modern item/block IDs or set_nbt/components as appropriate; verify every registry ID after DeferredRegister conversion
possibly_unnamespaced_registry_id,src/main/resources/assets/ancientwarfare/loot_tables/chests/lumberjack_acacia.json,must be converted to modern loot schema before moving under data/<namespace>/loot_tables; replace metadata with modern item/block IDs or set_nbt/components as appropriate; verify every registry ID after DeferredRegister conversion
loot_table_under_assets,src/main/resources/assets/ancientwarfare/loot_tables/chests/lumberjack_birch.json,must be converted to modern loot schema before moving under data/<namespace>/loot_tables; replace metadata with modern item/block IDs or set_nbt/components as appropriate; verify every registry ID after DeferredRegister conversion
legacy_loot_function_set_data,src/main/resources/assets/ancientwarfare/loot_tables/chests/lumberjack_birch.json,must be converted to modern loot schema before moving under data/<namespace>/loot_tables; replace metadata with modern item/block IDs or set_nbt/components as appropriate; verify every registry ID after DeferredRegister conversion
possibly_unnamespaced_registry_id,src/main/resources/assets/ancientwarfare/loot_tables/chests/lumberjack_birch.json,must be converted to modern loot schema before moving under data/<namespace>/loot_tables; replace metadata with modern item/block IDs or set_nbt/components as appropriate; verify every registry ID after DeferredRegister conversion
loot_table_under_assets,src/main/resources/assets/ancientwarfare/loot_tables/chests/lumberjack_dark_oak.json,must be converted to modern loot schema before moving under data/<namespace>/loot_tables; replace metadata with modern item/block IDs or set_nbt/components as appropriate; verify every registry ID after DeferredRegister conversion
legacy_loot_function_set_data,src/main/resources/assets/ancientwarfare/loot_tables/chests/lumberjack_dark_oak.json,must be converted to modern loot schema before moving under data/<namespace>/loot_tables; replace metadata with modern item/block IDs or set_nbt/components as appropriate; verify every registry ID after DeferredRegister conversion
possibly_unnamespaced_registry_id,src/main/resources/assets/ancientwarfare/loot_tables/chests/lumberjack_dark_oak.json,must be converted to modern loot schema before moving under data/<namespace>/loot_tables; replace metadata with modern item/block IDs or set_nbt/components as appropriate; verify every registry ID after DeferredRegister conversion
loot_table_under_assets,src/main/resources/assets/ancientwarfare/loot_tables/chests/lumberjack_jungle.json,must be converted to modern loot schema before moving under data/<namespace>/loot_tables; replace metadata with modern item/block IDs or set_nbt/components as appropriate; verify every registry ID after DeferredRegister conversion
legacy_loot_function_set_data,src/main/resources/assets/ancientwarfare/loot_tables/chests/lumberjack_jungle.json,must be converted to modern loot schema before moving under data/<namespace>/loot_tables; replace metadata with modern item/block IDs or set_nbt/components as appropriate; verify every registry ID after DeferredRegister conversion
possibly_unnamespaced_registry_id,src/main/resources/assets/ancientwarfare/loot_tables/chests/lumberjack_jungle.json,must be converted to modern loot schema before moving under data/<namespace>/loot_tables; replace metadata with modern item/block IDs or set_nbt/components as appropriate; verify every registry ID after DeferredRegister conversion
loot_table_under_assets,src/main/resources/assets/ancientwarfare/loot_tables/chests/lumberjack_oak.json,must be converted to modern loot schema before moving under data/<namespace>/loot_tables; replace metadata with modern item/block IDs or set_nbt/components as appropriate; verify every registry ID after DeferredRegister conversion
legacy_loot_function_set_data,src/main/resources/assets/ancientwarfare/loot_tables/chests/lumberjack_oak.json,must be converted to modern loot schema before moving under data/<namespace>/loot_tables; replace metadata with modern item/block IDs or set_nbt/components as appropriate; verify every registry ID after DeferredRegister conversion
possibly_unnamespaced_registry_id,src/main/resources/assets/ancientwarfare/loot_tables/chests/lumberjack_oak.json,must be converted to modern loot schema before moving under data/<namespace>/loot_tables; replace metadata with modern item/block IDs or set_nbt/components as appropriate; verify every registry ID after DeferredRegister conversion
loot_table_under_assets,src/main/resources/assets/ancientwarfare/loot_tables/chests/lumberjack_spruce.json,must be converted to modern loot schema before moving under data/<namespace>/loot_tables; replace metadata with modern item/block IDs or set_nbt/components as appropriate; verify every registry ID after DeferredRegister conversion
legacy_loot_function_set_data,src/main/resources/assets/ancientwarfare/loot_tables/chests/lumberjack_spruce.json,must be converted to modern loot schema before moving under data/<namespace>/loot_tables; replace metadata with modern item/block IDs or set_nbt/components as appropriate; verify every registry ID after DeferredRegister conversion
possibly_unnamespaced_registry_id,src/main/resources/assets/ancientwarfare/loot_tables/chests/lumberjack_spruce.json,must be converted to modern loot schema before moving under data/<namespace>/loot_tables; replace metadata with modern item/block IDs or set_nbt/components as appropriate; verify every registry ID after DeferredRegister conversion
loot_table_under_assets,src/main/resources/assets/ancientwarfare/loot_tables/chests/malice.json,must be converted to modern loot schema before moving under data/<namespace>/loot_tables; verify every registry ID after DeferredRegister conversion
possibly_unnamespaced_registry_id,src/main/resources/assets/ancientwarfare/loot_tables/chests/malice.json,must be converted to modern loot schema before moving under data/<namespace>/loot_tables; verify every registry ID after DeferredRegister conversion
loot_table_under_assets,src/main/resources/assets/ancientwarfare/loot_tables/chests/minossian.json,must be converted to modern loot schema before moving under data/<namespace>/loot_tables; verify every registry ID after DeferredRegister conversion
possibly_unnamespaced_registry_id,src/main/resources/assets/ancientwarfare/loot_tables/chests/minossian.json,must be converted to modern loot schema before moving under data/<namespace>/loot_tables; verify every registry ID after DeferredRegister conversion
loot_table_under_assets,src/main/resources/assets/ancientwarfare/loot_tables/chests/monster.json,must be converted to modern loot schema before moving under data/<namespace>/loot_tables; verify every registry ID after DeferredRegister conversion
possibly_unnamespaced_registry_id,src/main/resources/assets/ancientwarfare/loot_tables/chests/monster.json,must be converted to modern loot schema before moving under data/<namespace>/loot_tables; verify every registry ID after DeferredRegister conversion
loot_table_under_assets,src/main/resources/assets/ancientwarfare/loot_tables/chests/monster_treasure_hoard.json,must be converted to modern loot schema before moving under data/<namespace>/loot_tables; verify every registry ID after DeferredRegister conversion
possibly_unnamespaced_registry_id,src/main/resources/assets/ancientwarfare/loot_tables/chests/monster_treasure_hoard.json,must be converted to modern loot schema before moving under data/<namespace>/loot_tables; verify every registry ID after DeferredRegister conversion
loot_table_under_assets,src/main/resources/assets/ancientwarfare/loot_tables/chests/nogg.json,must be converted to modern loot schema before moving under data/<namespace>/loot_tables; verify every registry ID after DeferredRegister conversion
possibly_unnamespaced_registry_id,src/main/resources/assets/ancientwarfare/loot_tables/chests/nogg.json,must be converted to modern loot schema before moving under data/<namespace>/loot_tables; verify every registry ID after DeferredRegister conversion
loot_table_under_assets,src/main/resources/assets/ancientwarfare/loot_tables/chests/norska.json,must be converted to modern loot schema before moving under data/<namespace>/loot_tables; verify every registry ID after DeferredRegister conversion
possibly_unnamespaced_registry_id,src/main/resources/assets/ancientwarfare/loot_tables/chests/norska.json,must be converted to modern loot schema before moving under data/<namespace>/loot_tables; verify every registry ID after DeferredRegister conversion
loot_table_under_assets,src/main/resources/assets/ancientwarfare/loot_tables/chests/orc.json,must be converted to modern loot schema before moving under data/<namespace>/loot_tables; verify every registry ID after DeferredRegister conversion
possibly_unnamespaced_registry_id,src/main/resources/assets/ancientwarfare/loot_tables/chests/orc.json,must be converted to modern loot schema before moving under data/<namespace>/loot_tables; verify every registry ID after DeferredRegister conversion
loot_table_under_assets,src/main/resources/assets/ancientwarfare/loot_tables/chests/peasant_high_value.json,must be converted to modern loot schema before moving under data/<namespace>/loot_tables; replace metadata with modern item/block IDs or set_nbt/components as appropriate; verify every registry ID after DeferredRegister conversion
legacy_loot_function_set_data,src/main/resources/assets/ancientwarfare/loot_tables/chests/peasant_high_value.json,must be converted to modern loot schema before moving under data/<namespace>/loot_tables; replace metadata with modern item/block IDs or set_nbt/components as appropriate; verify every registry ID after DeferredRegister conversion
possibly_unnamespaced_registry_id,src/main/resources/assets/ancientwarfare/loot_tables/chests/peasant_high_value.json,must be converted to modern loot schema before moving under data/<namespace>/loot_tables; replace metadata with modern item/block IDs or set_nbt/components as appropriate; verify every registry ID after DeferredRegister conversion
loot_table_under_assets,src/main/resources/assets/ancientwarfare/loot_tables/chests/peasant_low_value.json,must be converted to modern loot schema before moving under data/<namespace>/loot_tables; replace metadata with modern item/block IDs or set_nbt/components as appropriate; verify every registry ID after DeferredRegister conversion
legacy_loot_function_set_data,src/main/resources/assets/ancientwarfare/loot_tables/chests/peasant_low_value.json,must be converted to modern loot schema before moving under data/<namespace>/loot_tables; replace metadata with modern item/block IDs or set_nbt/components as appropriate; verify every registry ID after DeferredRegister conversion
possibly_unnamespaced_registry_id,src/main/resources/assets/ancientwarfare/loot_tables/chests/peasant_low_value.json,must be converted to modern loot schema before moving under data/<namespace>/loot_tables; replace metadata with modern item/block IDs or set_nbt/components as appropriate; verify every registry ID after DeferredRegister conversion
